date,month,equipment,department,total_units,units_in_use,utilization_rate,maintenance_flag
2026-01-05,1,Ultrasound,Orthopedics,1,0,66.9,0
2026-01-05,1,Ultrasound,ICU,1,0,69.9,0
2026-01-05,1,Pulse Oximeter,Cardiology,10,8,89.7,1
2026-01-05,1,Pulse Oximeter,Pediatrics,10,8,87.6,0
2026-01-05,1,Pulse Oximeter,General,10,9,96.7,0
2026-01-05,1,Pulse Oximeter,Surgery,10,8,86.3,0
2026-01-05,1,Pulse Oximeter,ICU,10,8,88.9,0
2026-01-05,1,Pulse Oximeter,Oncology,10,8,85.6,0
2026-01-06,1,Ventilator,Orthopedics,3,2,80.7,0
2026-01-06,1,Ventilator,Emergency,3,2,99.0,0
2026-01-06,1,Ventilator,Surgery,3,2,84.4,0
2026-01-06,1,Ventilator,Pediatrics,3,2,82.2,1
2026-01-06,1,Ventilator,Cardiology,3,2,93.0,1
2026-01-06,1,ECG Monitor,Cardiology,5,3,75.1,0
2026-01-06,1,ECG Monitor,Maternity,5,3,65.5,0
2026-01-06,1,ECG Monitor,General,5,3,74.5,0
2026-01-06,1,Infusion Pump,Oncology,8,7,97.0,0
2026-01-06,1,Infusion Pump,Emergency,8,7,96.6,0
2026-01-06,1,Infusion Pump,General,8,7,99.0,0
2026-01-06,1,Infusion Pump,ICU,8,6,82.5,0
2026-01-06,1,Infusion Pump,Surgery,8,7,99.0,0
2026-01-06,1,Defibrillator,General,2,1,56.6,0
2026-01-06,1,Defibrillator,Pediatrics,2,0,41.9,0
2026-01-06,1,Defibrillator,Orthopedics,2,0,45.6,0
2026-01-06,1,Defibrillator,Emergency,2,0,46.7,0
2026-01-06,1,Defibrillator,Cardiology,2,1,59.9,0
2026-01-06,1,Defibrillator,Neurology,2,0,49.3,0
2026-01-06,1,Ultrasound,Neurology,1,0,64.9,0
2026-01-06,1,Ultrasound,Oncology,1,0,81.4,0
2026-01-06,1,Ultrasound,Maternity,1,0,67.0,0
2026-01-06,1,Ultrasound,Orthopedics,1,0,71.8,0
2026-01-06,1,Pulse Oximeter,ICU,10,8,89.4,0
2026-01-06,1,Pulse Oximeter,Surgery,10,8,83.5,0
2026-01-06,1,Pulse Oximeter,Orthopedics,10,8,86.1,0
2026-01-06,1,Pulse Oximeter,Pediatrics,10,9,94.0,0
2026-01-06,1,Pulse Oximeter,Neurology,10,8,86.6,0
2026-01-07,1,Ventilator,Cardiology,3,2,82.0,0
2026-01-07,1,Ventilator,Neurology,3,2,80.8,0
2026-01-07,1,Ventilator,Pediatrics,3,2,80.3,0
2026-01-07,1,ECG Monitor,Cardiology,5,3,75.8,0
2026-01-07,1,ECG Monitor,ICU,5,3,79.1,0
2026-01-07,1,ECG Monitor,Emergency,5,3,73.7,0
2026-01-07,1,ECG Monitor,Oncology,5,3,73.9,0
2026-01-07,1,Infusion Pump,Emergency,8,6,86.3,0
2026-01-07,1,Infusion Pump,General,8,6,82.7,0
2026-01-07,1,Infusion Pump,Maternity,8,7,97.3,0
2026-01-07,1,Infusion Pump,Oncology,8,7,93.5,0
2026-01-07,1,Infusion Pump,Orthopedics,8,7,95.5,0
2026-01-07,1,Defibrillator,ICU,2,0,44.4,0
2026-01-07,1,Defibrillator,Surgery,2,0,49.4,0
2026-01-07,1,Defibrillator,Maternity,2,1,52.2,0
2026-01-07,1,Defibrillator,General,2,1,57.5,0
2026-01-07,1,Ultrasound,Neurology,1,0,60.0,0
2026-01-07,1,Ultrasound,Maternity,1,0,63.9,0
2026-01-07,1,Ultrasound,Pediatrics,1,0,73.8,0
2026-01-07,1,Ultrasound,Surgery,1,0,64.7,0
2026-01-07,1,Ultrasound,Oncology,1,0,56.8,0
2026-01-07,1,Pulse Oximeter,Neurology,10,7,78.9,0
2026-01-07,1,Pulse Oximeter,ICU,10,8,86.9,0
2026-01-07,1,Pulse Oximeter,Pediatrics,10,6,67.6,0
2026-01-08,1,Ventilator,Neurology,3,2,69.5,0
2026-01-08,1,Ventilator,Maternity,3,2,78.4,0
2026-01-08,1,Ventilator,Emergency,3,2,70.3,0
2026-01-08,1,Ventilator,Orthopedics,3,2,82.9,0
2026-01-08,1,Ventilator,Surgery,3,2,81.1,0
2026-01-08,1,Ventilator,Cardiology,3,1,65.4,0
2026-01-08,1,ECG Monitor,ICU,5,3,77.1,0
2026-01-08,1,ECG Monitor,General,5,4,91.4,1
2026-01-08,1,ECG Monitor,Maternity,5,3,79.0,0
2026-01-08,1,ECG Monitor,Pediatrics,5,4,82.1,0
2026-01-08,1,ECG Monitor,Emergency,5,3,73.5,0
2026-01-08,1,Infusion Pump,Surgery,8,7,96.8,0
2026-01-08,1,Infusion Pump,Pediatrics,8,6,84.4,0
2026-01-08,1,Infusion Pump,Orthopedics,8,6,87.2,0
2026-01-08,1,Infusion Pump,Cardiology,8,7,99.0,0
2026-01-08,1,Infusion Pump,ICU,8,6,85.3,0
2026-01-08,1,Defibrillator,Pediatrics,2,1,56.4,0
2026-01-08,1,Defibrillator,Neurology,2,0,42.8,1
2026-01-08,1,Defibrillator,Maternity,2,0,48.0,1
2026-01-08,1,Defibrillator,Oncology,2,0,44.8,0
2026-01-08,1,Ultrasound,Oncology,1,0,66.6,0
2026-01-08,1,Ultrasound,Neurology,1,0,62.7,0
2026-01-08,1,Ultrasound,Orthopedics,1,0,72.0,0
2026-01-08,1,Ultrasound,Surgery,1,0,63.3,0
2026-01-08,1,Ultrasound,Maternity,1,0,64.7,0
2026-01-08,1,Ultrasound,ICU,1,0,74.8,0
2026-01-08,1,Pulse Oximeter,Neurology,10,7,75.6,0
2026-01-08,1,Pulse Oximeter,Pediatrics,10,7,71.4,0
2026-01-08,1,Pulse Oximeter,General,10,8,88.3,0
2026-01-09,1,Ventilator,Cardiology,3,2,86.2,0
2026-01-09,1,Ventilator,Pediatrics,3,2,68.2,0
2026-01-09,1,Ventilator,Surgery,3,2,85.5,0
2026-01-09,1,Ventilator,Maternity,3,2,84.5,0
2026-01-09,1,ECG Monitor,General,5,3,68.9,0
2026-01-09,1,ECG Monitor,Surgery,5,4,83.6,0
2026-01-09,1,ECG Monitor,Neurology,5,4,83.3,0
2026-01-09,1,ECG Monitor,Maternity,5,3,79.4,0
2026-01-09,1,ECG Monitor,Emergency,5,3,76.5,0
2026-01-09,1,Infusion Pump,Oncology,8,7,96.0,0
2026-01-09,1,Infusion Pump,Cardiology,8,7,93.5,0
2026-01-09,1,Infusion Pump,Neurology,8,7,91.9,0
2026-01-09,1,Infusion Pump,General,8,6,86.6,0
2026-01-09,1,Infusion Pump,Pediatrics,8,7,94.3,0
2026-01-09,1,Infusion Pump,Maternity,8,6,86.4,0
2026-01-09,1,Defibrillator,Neurology,2,0,48.3,0
2026-01-09,1,Defibrillator,Surgery,2,0,38.5,0
2026-01-09,1,Defibrillator,ICU,2,0,43.7,0
2026-01-09,1,Defibrillator,Cardiology,2,0,40.5,0
2026-01-09,1,Defibrillator,General,2,0,38.1,0
2026-01-09,1,Defibrillator,Oncology,2,0,41.8,0
2026-01-09,1,Ultrasound,Surgery,1,0,81.0,0
2026-01-09,1,Ultrasound,Pediatrics,1,0,64.3,0
2026-01-09,1,Ultrasound,Oncology,1,0,66.0,0
2026-01-09,1,Ultrasound,Emergency,1,0,64.9,0
2026-01-09,1,Pulse Oximeter,Oncology,10,8,82.8,0
2026-01-09,1,Pulse Oximeter,Cardiology,10,7,75.3,0
2026-01-09,1,Pulse Oximeter,Emergency,10,9,97.4,0
2026-01-09,1,Pulse Oximeter,Pediatrics,10,9,90.1,0
2026-01-09,1,Pulse Oximeter,Neurology,10,9,97.7,0
2026-01-10,1,Ventilator,ICU,3,2,84.6,0
2026-01-10,1,Ventilator,Oncology,3,2,71.3,0
2026-01-10,1,Ventilator,Neurology,3,2,81.2,0
2026-01-10,1,Ventilator,Maternity,3,2,71.8,0
2026-01-10,1,Ventilator,Orthopedics,3,2,76.1,0
2026-01-10,1,Ventilator,Pediatrics,3,2,80.1,0
2026-01-10,1,ECG Monitor,Cardiology,5,4,86.1,0
2026-01-10,1,ECG Monitor,Oncology,5,3,77.5,0
2026-01-10,1,ECG Monitor,Orthopedics,5,3,69.3,0
2026-01-10,1,ECG Monitor,Maternity,5,3,71.1,0
2026-01-10,1,ECG Monitor,General,5,3,77.5,1
2026-01-10,1,Infusion Pump,Oncology,8,6,85.2,0
2026-01-10,1,Infusion Pump,Pediatrics,8,7,91.4,0
2026-01-10,1,Infusion Pump,ICU,8,7,99.0,0
2026-01-10,1,Defibrillator,Emergency,2,1,51.5,0
2026-01-10,1,Defibrillator,Neurology,2,0,46.0,0
2026-01-10,1,Defibrillator,Cardiology,2,1,54.3,0
2026-01-10,1,Ultrasound,Surgery,1,0,81.7,0
2026-01-10,1,Ultrasound,ICU,1,0,60.4,0
2026-01-10,1,Ultrasound,Emergency,1,0,67.4,0
2026-01-10,1,Ultrasound,Oncology,1,0,63.5,0
2026-01-10,1,Pulse Oximeter,General,10,8,87.9,0
2026-01-10,1,Pulse Oximeter,Cardiology,10,8,82.0,0
2026-01-10,1,Pulse Oximeter,ICU,10,9,99.0,0
2026-01-10,1,Pulse Oximeter,Pediatrics,10,8,87.2,0
2026-01-10,1,Pulse Oximeter,Emergency,10,8,84.7,0
2026-01-11,1,Ventilator,Orthopedics,3,2,74.9,0
2026-01-11,1,Ventilator,Emergency,3,2,87.9,0
2026-01-11,1,Ventilator,Cardiology,3,2,77.2,0
2026-01-11,1,ECG Monitor,Oncology,5,3,65.6,0
2026-01-11,1,ECG Monitor,Maternity,5,3,67.2,0
2026-01-11,1,ECG Monitor,Pediatrics,5,3,74.2,0
2026-01-11,1,ECG Monitor,Emergency,5,3,71.0,0
2026-01-11,1,ECG Monitor,General,5,3,74.4,0
2026-01-11,1,Infusion Pump,Oncology,8,7,92.1,1
2026-01-11,1,Infusion Pump,Neurology,8,7,94.5,0
2026-01-11,1,Infusion Pump,Cardiology,8,7,88.4,0
2026-01-11,1,Defibrillator,Cardiology,2,0,36.7,0
2026-01-11,1,Defibrillator,Maternity,2,1,57.2,0
2026-01-11,1,Defibrillator,Orthopedics,2,0,44.1,0
2026-01-11,1,Ultrasound,Maternity,1,0,71.9,0
2026-01-11,1,Ultrasound,Emergency,1,0,65.6,0
2026-01-11,1,Ultrasound,Pediatrics,1,0,65.3,0
2026-01-11,1,Pulse Oximeter,Orthopedics,10,9,93.5,0
2026-01-11,1,Pulse Oximeter,General,10,8,83.2,0
2026-01-11,1,Pulse Oximeter,Oncology,10,9,94.3,0
2026-01-12,1,Ventilator,Neurology,3,2,74.2,0
2026-01-12,1,Ventilator,General,3,2,78.9,0
2026-01-12,1,Ventilator,Surgery,3,2,80.5,0
2026-01-12,1,ECG Monitor,Cardiology,5,3,71.4,0
2026-01-12,1,ECG Monitor,Oncology,5,3,65.6,0
2026-01-12,1,ECG Monitor,Orthopedics,5,3,65.4,1
2026-01-12,1,ECG Monitor,Neurology,5,3,76.1,0
2026-01-12,1,ECG Monitor,General,5,2,58.9,0
2026-01-12,1,ECG Monitor,Pediatrics,5,3,75.3,0
2026-01-12,1,Infusion Pump,ICU,8,6,81.1,0
2026-01-12,1,Infusion Pump,Surgery,8,7,95.8,0
2026-01-12,1,Infusion Pump,Emergency,8,7,94.4,0
2026-01-12,1,Infusion Pump,Orthopedics,8,7,97.1,0
2026-01-12,1,Defibrillator,Emergency,2,1,54.7,0
2026-01-12,1,Defibrillator,Neurology,2,0,35.3,0
2026-01-12,1,Defibrillator,General,2,1,57.1,0
2026-01-12,1,Defibrillator,Maternity,2,1,57.7,0
2026-01-12,1,Defibrillator,Orthopedics,2,0,43.0,0
2026-01-12,1,Ultrasound,Neurology,1,0,56.3,0
2026-01-12,1,Ultrasound,General,1,0,61.5,0
2026-01-12,1,Ultrasound,Orthopedics,1,0,80.7,0
2026-01-12,1,Ultrasound,Cardiology,1,0,74.6,0
2026-01-12,1,Pulse Oximeter,Pediatrics,10,8,84.6,0
2026-01-12,1,Pulse Oximeter,General,10,7,79.7,0
2026-01-12,1,Pulse Oximeter,Surgery,10,9,97.0,0
2026-01-12,1,Pulse Oximeter,ICU,10,9,91.8,0
2026-01-13,1,Ventilator,General,3,2,78.1,0
2026-01-13,1,Ventilator,Orthopedics,3,2,77.7,0
2026-01-13,1,Ventilator,Oncology,3,2,91.9,0
2026-01-13,1,Ventilator,Emergency,3,2,75.1,0
2026-01-13,1,ECG Monitor,Maternity,5,3,70.9,0
2026-01-13,1,ECG Monitor,Oncology,5,4,82.5,0
2026-01-13,1,ECG Monitor,ICU,5,4,89.0,0
2026-01-13,1,Infusion Pump,Orthopedics,8,7,99.0,0
2026-01-13,1,Infusion Pump,Surgery,8,6,86.4,0
2026-01-13,1,Infusion Pump,Neurology,8,6,85.8,0
2026-01-13,1,Infusion Pump,Maternity,8,7,91.0,0
2026-01-13,1,Defibrillator,Emergency,2,0,48.5,0
2026-01-13,1,Defibrillator,ICU,2,0,28.7,0
2026-01-13,1,Defibrillator,General,2,0,31.8,0
2026-01-13,1,Ultrasound,Pediatrics,1,0,71.8,0
2026-01-13,1,Ultrasound,Cardiology,1,0,75.8,0
2026-01-13,1,Ultrasound,Orthopedics,1,0,68.5,0
2026-01-13,1,Ultrasound,Neurology,1,0,76.0,0
2026-01-13,1,Pulse Oximeter,ICU,10,8,87.3,0
2026-01-13,1,Pulse Oximeter,Surgery,10,7,76.1,0
2026-01-13,1,Pulse Oximeter,Pediatrics,10,9,96.6,0
2026-01-13,1,Pulse Oximeter,Orthopedics,10,7,79.4,0
2026-01-14,1,Ventilator,Maternity,3,2,94.3,0
2026-01-14,1,Ventilator,Surgery,3,2,83.8,1
2026-01-14,1,Ventilator,ICU,3,2,73.6,0
2026-01-14,1,Ventilator,Pediatrics,3,2,81.7,0
2026-01-14,1,Ventilator,Emergency,3,2,85.7,0
2026-01-14,1,Ventilator,Cardiology,3,2,75.4,0
2026-01-14,1,ECG Monitor,Orthopedics,5,3,67.2,0
2026-01-14,1,ECG Monitor,Oncology,5,3,74.6,0
2026-01-14,1,ECG Monitor,Cardiology,5,3,65.7,0
2026-01-14,1,ECG Monitor,Emergency,5,3,78.5,0
2026-01-14,1,ECG Monitor,Pediatrics,5,3,76.9,0
2026-01-14,1,Infusion Pump,Emergency,8,6,86.3,0
2026-01-14,1,Infusion Pump,ICU,8,7,90.3,0
2026-01-14,1,Infusion Pump,Orthopedics,8,7,95.8,0
2026-01-14,1,Infusion Pump,Cardiology,8,7,91.8,0
2026-01-14,1,Infusion Pump,Neurology,8,7,90.0,0
2026-01-14,1,Defibrillator,General,2,0,37.9,0
2026-01-14,1,Defibrillator,Neurology,2,0,49.3,1
2026-01-14,1,Defibrillator,Emergency,2,0,38.4,0
2026-01-14,1,Defibrillator,Maternity,2,0,44.6,0
2026-01-14,1,Defibrillator,Surgery,2,0,49.0,0
2026-01-14,1,Defibrillator,Oncology,2,0,47.3,0
2026-01-14,1,Ultrasound,Cardiology,1,0,67.3,1
2026-01-14,1,Ultrasound,General,1,0,51.3,0
2026-01-14,1,Ultrasound,Surgery,1,0,73.7,0
2026-01-14,1,Ultrasound,Pediatrics,1,0,74.4,0
2026-01-14,1,Ultrasound,Maternity,1,0,75.5,0
2026-01-14,1,Pulse Oximeter,Oncology,10,8,84.4,0
2026-01-14,1,Pulse Oximeter,General,10,8,88.2,0
2026-01-14,1,Pulse Oximeter,Pediatrics,10,7,77.0,0
2026-01-15,1,Ventilator,ICU,3,1,62.7,0
2026-01-15,1,Ventilator,Orthopedics,3,2,89.1,0
2026-01-15,1,Ventilator,Maternity,3,2,80.8,0
2026-01-15,1,Ventilator,Surgery,3,2,73.3,0
2026-01-15,1,ECG Monitor,Cardiology,5,3,65.9,0
2026-01-15,1,ECG Monitor,ICU,5,4,81.9,0
2026-01-15,1,ECG Monitor,Pediatrics,5,3,71.7,0
2026-01-15,1,Infusion Pump,Oncology,8,7,91.8,0
2026-01-15,1,Infusion Pump,Neurology,8,6,86.1,0
2026-01-15,1,Infusion Pump,Orthopedics,8,7,92.7,0
2026-01-15,1,Infusion Pump,Maternity,8,7,90.9,0
2026-01-15,1,Defibrillator,ICU,2,0,34.1,0
2026-01-15,1,Defibrillator,Pediatrics,2,1,54.7,0
2026-01-15,1,Defibrillator,Orthopedics,2,0,39.9,0
2026-01-15,1,Defibrillator,Maternity,2,0,34.4,0
2026-01-15,1,Defibrillator,Cardiology,2,0,45.9,0
2026-01-15,1,Defibrillator,General,2,0,42.3,0
2026-01-15,1,Ultrasound,ICU,1,0,73.1,0
2026-01-15,1,Ultrasound,Surgery,1,0,58.6,0
2026-01-15,1,Ultrasound,Orthopedics,1,0,69.7,0
2026-01-15,1,Ultrasound,Pediatrics,1,0,69.2,0
2026-01-15,1,Ultrasound,Cardiology,1,0,71.3,0
2026-01-15,1,Pulse Oximeter,Emergency,10,8,84.8,0
2026-01-15,1,Pulse Oximeter,Pediatrics,10,9,90.8,0
2026-01-15,1,Pulse Oximeter,Orthopedics,10,7,74.5,0
2026-01-15,1,Pulse Oximeter,Oncology,10,8,89.5,0
2026-01-15,1,Pulse Oximeter,Maternity,10,8,83.0,0
2026-01-15,1,Pulse Oximeter,Surgery,10,8,87.7,0
2026-01-16,1,Ventilator,Emergency,3,2,80.5,0
2026-01-16,1,Ventilator,Neurology,3,2,76.5,0
2026-01-16,1,Ventilator,Cardiology,3,2,83.7,0
2026-01-16,1,Ventilator,Oncology,3,2,75.0,0
2026-01-16,1,Ventilator,Orthopedics,3,2,79.4,0
2026-01-16,1,ECG Monitor,ICU,5,3,63.6,0
2026-01-16,1,ECG Monitor,Orthopedics,5,4,85.7,0
2026-01-16,1,ECG Monitor,Pediatrics,5,3,72.7,0
2026-01-16,1,Infusion Pump,Neurology,8,7,99.0,0
2026-01-16,1,Infusion Pump,Surgery,8,6,76.5,0
2026-01-16,1,Infusion Pump,Maternity,8,6,83.2,0
2026-01-16,1,Infusion Pump,ICU,8,7,92.1,0
2026-01-16,1,Infusion Pump,Oncology,8,6,87.1,0
2026-01-16,1,Infusion Pump,Emergency,8,7,99.0,0
2026-01-16,1,Defibrillator,ICU,2,1,51.3,0
2026-01-16,1,Defibrillator,Neurology,2,0,40.0,0
2026-01-16,1,Defibrillator,Emergency,2,0,46.8,0
2026-01-16,1,Defibrillator,Surgery,2,0,47.2,0
2026-01-16,1,Defibrillator,General,2,0,45.1,0
2026-01-16,1,Defibrillator,Orthopedics,2,0,45.5,0
2026-01-16,1,Ultrasound,Cardiology,1,0,65.6,0
2026-01-16,1,Ultrasound,General,1,0,64.2,0
2026-01-16,1,Ultrasound,Pediatrics,1,0,63.9,0
2026-01-16,1,Ultrasound,Oncology,1,0,56.9,1
2026-01-16,1,Pulse Oximeter,Orthopedics,10,7,80.0,0
2026-01-16,1,Pulse Oximeter,General,10,7,73.3,0
2026-01-16,1,Pulse Oximeter,Pediatrics,10,7,75.2,1
2026-01-16,1,Pulse Oximeter,ICU,10,8,86.8,0
2026-01-17,1,Ventilator,Cardiology,3,2,81.7,0
2026-01-17,1,Ventilator,Surgery,3,2,82.6,0
2026-01-17,1,Ventilator,Neurology,3,2,82.3,0
2026-01-17,1,Ventilator,Emergency,3,2,69.8,0
2026-01-17,1,Ventilator,Oncology,3,2,88.6,0
2026-01-17,1,Ventilator,General,3,2,71.9,0
2026-01-17,1,ECG Monitor,Maternity,5,3,79.1,0
2026-01-17,1,ECG Monitor,ICU,5,3,71.8,0
2026-01-17,1,ECG Monitor,Oncology,5,3,77.1,0
2026-01-17,1,ECG Monitor,Pediatrics,5,3,69.4,0
2026-01-17,1,ECG Monitor,Emergency,5,3,79.0,0
2026-01-17,1,Infusion Pump,Maternity,8,7,91.6,0
2026-01-17,1,Infusion Pump,Oncology,8,7,95.3,1
2026-01-17,1,Infusion Pump,Cardiology,8,7,91.9,0
2026-01-17,1,Defibrillator,Surgery,2,0,45.3,0
2026-01-17,1,Defibrillator,Emergency,2,1,55.5,0
2026-01-17,1,Defibrillator,Neurology,2,0,44.3,0
2026-01-17,1,Defibrillator,Pediatrics,2,0,46.5,0
2026-01-17,1,Defibrillator,Oncology,2,1,54.9,0
2026-01-17,1,Defibrillator,Orthopedics,2,0,43.4,0
2026-01-17,1,Ultrasound,Orthopedics,1,0,47.8,0
2026-01-17,1,Ultrasound,Surgery,1,0,77.3,0
2026-01-17,1,Ultrasound,General,1,0,73.9,0
2026-01-17,1,Ultrasound,ICU,1,0,64.8,0
2026-01-17,1,Ultrasound,Emergency,1,0,65.5,0
2026-01-17,1,Pulse Oximeter,Maternity,10,8,83.2,1
2026-01-17,1,Pulse Oximeter,Emergency,10,7,72.0,0
2026-01-17,1,Pulse Oximeter,Surgery,10,8,85.7,0
2026-01-17,1,Pulse Oximeter,Orthopedics,10,7,77.3,0
2026-01-17,1,Pulse Oximeter,General,10,8,84.4,0
2026-01-18,1,Ventilator,Pediatrics,3,2,83.1,0
2026-01-18,1,Ventilator,Surgery,3,2,82.9,0
2026-01-18,1,Ventilator,Oncology,3,2,90.2,0
2026-01-18,1,Ventilator,Cardiology,3,2,74.0,0
2026-01-18,1,Ventilator,Orthopedics,3,2,87.6,0
2026-01-18,1,ECG Monitor,Neurology,5,3,74.3,0
2026-01-18,1,ECG Monitor,Surgery,5,3,62.2,0
2026-01-18,1,ECG Monitor,Emergency,5,3,72.7,0
2026-01-18,1,ECG Monitor,Oncology,5,4,80.9,0
2026-01-18,1,ECG Monitor,ICU,5,3,78.5,0
2026-01-18,1,ECG Monitor,Orthopedics,5,3,78.1,0
2026-01-18,1,Infusion Pump,Pediatrics,8,7,92.9,0
2026-01-18,1,Infusion Pump,Emergency,8,7,96.6,0
2026-01-18,1,Infusion Pump,Cardiology,8,7,92.1,0
2026-01-18,1,Infusion Pump,Surgery,8,7,99.0,0
2026-01-18,1,Infusion Pump,Neurology,8,7,97.7,0
2026-01-18,1,Infusion Pump,Maternity,8,7,99.0,0
2026-01-18,1,Defibrillator,Neurology,2,0,48.6,0
2026-01-18,1,Defibrillator,General,2,0,46.4,0
2026-01-18,1,Defibrillator,Surgery,2,0,42.3,0
2026-01-18,1,Defibrillator,ICU,2,0,44.0,0
2026-01-18,1,Ultrasound,ICU,1,0,64.9,0
2026-01-18,1,Ultrasound,Cardiology,1,0,70.6,0
2026-01-18,1,Ultrasound,General,1,0,63.2,0
2026-01-18,1,Ultrasound,Emergency,1,0,66.8,0
2026-01-18,1,Ultrasound,Oncology,1,0,63.7,0
2026-01-18,1,Ultrasound,Maternity,1,0,68.7,0
2026-01-18,1,Pulse Oximeter,General,10,8,87.3,0
2026-01-18,1,Pulse Oximeter,Surgery,10,9,92.8,0
2026-01-18,1,Pulse Oximeter,Cardiology,10,8,85.5,0
2026-01-19,1,Ventilator,Maternity,3,2,87.2,0
2026-01-19,1,Ventilator,Emergency,3,2,97.0,0
2026-01-19,1,Ventilator,ICU,3,2,92.6,0
2026-01-19,1,Ventilator,Cardiology,3,2,81.6,0
2026-01-19,1,Ventilator,General,3,2,67.1,1
2026-01-19,1,ECG Monitor,Surgery,5,3,71.9,0
2026-01-19,1,ECG Monitor,Oncology,5,3,63.2,0
2026-01-19,1,ECG Monitor,Pediatrics,5,3,69.5,0
2026-01-19,1,Infusion Pump,Surgery,8,7,88.5,0
2026-01-19,1,Infusion Pump,ICU,8,6,84.8,0
2026-01-19,1,Infusion Pump,Oncology,8,7,89.4,0
2026-01-19,1,Infusion Pump,Neurology,8,7,99.0,0
2026-01-19,1,Infusion Pump,Maternity,8,7,87.7,0
2026-01-19,1,Defibrillator,Pediatrics,2,1,51.6,0
2026-01-19,1,Defibrillator,Maternity,2,0,47.3,0
2026-01-19,1,Defibrillator,Orthopedics,2,0,46.9,0
2026-01-19,1,Defibrillator,Surgery,2,0,46.6,0
2026-01-19,1,Defibrillator,Oncology,2,0,48.7,0
2026-01-19,1,Ultrasound,Neurology,1,0,58.5,0
2026-01-19,1,Ultrasound,Emergency,1,0,83.8,1
2026-01-19,1,Ultrasound,Oncology,1,0,78.5,0
2026-01-19,1,Ultrasound,Cardiology,1,0,66.5,0
2026-01-19,1,Pulse Oximeter,Emergency,10,9,91.9,0
2026-01-19,1,Pulse Oximeter,Surgery,10,7,79.7,0
2026-01-19,1,Pulse Oximeter,Pediatrics,10,8,89.9,0
2026-01-20,1,Ventilator,Maternity,3,2,69.7,0
2026-01-20,1,Ventilator,Emergency,3,2,79.6,0
2026-01-20,1,Ventilator,Neurology,3,2,88.6,0
2026-01-20,1,Ventilator,Oncology,3,2,69.6,1
2026-01-20,1,ECG Monitor,Surgery,5,3,79.0,0
2026-01-20,1,ECG Monitor,Cardiology,5,4,80.2,0
2026-01-20,1,ECG Monitor,Orthopedics,5,3,73.9,0
2026-01-20,1,ECG Monitor,Neurology,5,4,80.6,0
2026-01-20,1,ECG Monitor,Oncology,5,3,70.6,0
2026-01-20,1,Infusion Pump,Surgery,8,7,89.6,0
2026-01-20,1,Infusion Pump,Pediatrics,8,7,96.9,0
2026-01-20,1,Infusion Pump,Neurology,8,7,92.8,0
2026-01-20,1,Infusion Pump,General,8,7,93.2,0
2026-01-20,1,Infusion Pump,Orthopedics,8,7,99.0,0
2026-01-20,1,Defibrillator,Emergency,2,0,46.6,1
2026-01-20,1,Defibrillator,General,2,0,44.6,0
2026-01-20,1,Defibrillator,Pediatrics,2,0,39.5,0
2026-01-20,1,Defibrillator,Maternity,2,0,47.5,0
2026-01-20,1,Defibrillator,Orthopedics,2,1,54.1,0
2026-01-20,1,Ultrasound,Pediatrics,1,0,65.9,0
2026-01-20,1,Ultrasound,General,1,0,71.1,0
2026-01-20,1,Ultrasound,Neurology,1,0,74.2,0
2026-01-20,1,Pulse Oximeter,Emergency,10,8,87.6,0
2026-01-20,1,Pulse Oximeter,Cardiology,10,8,89.9,0
2026-01-20,1,Pulse Oximeter,Surgery,10,7,78.7,0
2026-01-21,1,Ventilator,Oncology,3,2,87.4,0
2026-01-21,1,Ventilator,ICU,3,2,75.3,0
2026-01-21,1,Ventilator,Emergency,3,2,83.5,0
2026-01-21,1,Ventilator,Pediatrics,3,2,77.5,0
2026-01-21,1,ECG Monitor,Neurology,5,3,69.2,0
2026-01-21,1,ECG Monitor,Cardiology,5,4,87.1,0
2026-01-21,1,ECG Monitor,Oncology,5,3,63.4,0
2026-01-21,1,ECG Monitor,Pediatrics,5,3,66.2,0
2026-01-21,1,ECG Monitor,Maternity,5,3,68.6,0
2026-01-21,1,Infusion Pump,Oncology,8,7,95.6,0
2026-01-21,1,Infusion Pump,Cardiology,8,7,93.0,0
2026-01-21,1,Infusion Pump,ICU,8,7,91.6,1
2026-01-21,1,Infusion Pump,Orthopedics,8,6,84.2,0
2026-01-21,1,Defibrillator,Emergency,2,1,50.1,0
2026-01-21,1,Defibrillator,Orthopedics,2,0,42.3,0
2026-01-21,1,Defibrillator,Neurology,2,0,41.7,0
2026-01-21,1,Defibrillator,ICU,2,0,37.6,0
2026-01-21,1,Defibrillator,Maternity,2,0,40.5,0
2026-01-21,1,Defibrillator,Oncology,2,0,45.5,0
2026-01-21,1,Ultrasound,General,1,0,79.8,0
2026-01-21,1,Ultrasound,Emergency,1,0,77.5,0
2026-01-21,1,Ultrasound,Oncology,1,0,53.9,0
2026-01-21,1,Pulse Oximeter,General,10,9,99.0,0
2026-01-21,1,Pulse Oximeter,Maternity,10,7,78.7,0
2026-01-21,1,Pulse Oximeter,Orthopedics,10,9,96.2,0
2026-01-21,1,Pulse Oximeter,ICU,10,8,80.5,0
2026-01-22,1,Ventilator,Maternity,3,2,75.8,0
2026-01-22,1,Ventilator,Pediatrics,3,2,86.4,0
2026-01-22,1,Ventilator,Orthopedics,3,2,73.8,0
2026-01-22,1,Ventilator,Cardiology,3,2,81.1,0
