date,month,day_of_week,department,total_beds,occupied,available,reserved,maintenance,occupancy_rate
2025-12-02,12,Tuesday,Surgery,15,12,3,1,0,81.8
2025-12-02,12,Tuesday,Cardiology,20,17,3,1,0,85.8
2025-12-02,12,Tuesday,Orthopedics,20,17,3,0,0,88.0
2025-12-02,12,Tuesday,Neurology,15,12,3,1,0,83.2
2025-12-02,12,Tuesday,Oncology,15,13,2,0,0,91.6
2025-12-03,12,Wednesday,ICU,20,17,3,1,0,85.7
2025-12-03,12,Wednesday,General,50,40,10,0,0,81.7
2025-12-03,12,Wednesday,Emergency,30,27,3,1,0,91.6
2025-12-03,12,Wednesday,Pediatrics,25,22,3,0,0,90.4
2025-12-03,12,Wednesday,Maternity,20,18,2,1,0,91.1
2025-12-03,12,Wednesday,Surgery,15,13,2,1,0,86.8
2025-12-03,12,Wednesday,Cardiology,20,17,3,0,0,86.7
2025-12-03,12,Wednesday,Orthopedics,20,17,3,1,0,88.4
2025-12-03,12,Wednesday,Neurology,15,12,3,1,0,82.3
2025-12-03,12,Wednesday,Oncology,15,13,2,0,0,89.5
2025-12-04,12,Thursday,ICU,20,18,2,1,0,91.6
2025-12-04,12,Thursday,General,50,43,7,1,0,86.5
2025-12-04,12,Thursday,Emergency,30,26,4,1,0,87.8
2025-12-04,12,Thursday,Pediatrics,25,20,5,1,0,83.8
2025-12-04,12,Thursday,Maternity,20,17,3,0,0,87.8
2025-12-04,12,Thursday,Surgery,15,13,2,1,0,90.8
2025-12-04,12,Thursday,Cardiology,20,17,3,1,0,85.3
2025-12-04,12,Thursday,Orthopedics,20,18,2,0,0,92.8
2025-12-04,12,Thursday,Neurology,15,12,3,1,0,82.7
2025-12-04,12,Thursday,Oncology,15,13,2,1,0,91.9
2025-12-05,12,Friday,ICU,20,17,3,0,0,87.9
2025-12-05,12,Friday,General,50,44,6,1,0,88.4
2025-12-05,12,Friday,Emergency,30,28,2,1,0,94.3
2025-12-05,12,Friday,Pediatrics,25,23,2,0,0,93.6
2025-12-05,12,Friday,Maternity,20,17,3,1,0,87.3
2025-12-05,12,Friday,Surgery,15,13,2,1,0,86.9
2025-12-05,12,Friday,Cardiology,20,17,3,0,0,88.5
2025-12-05,12,Friday,Orthopedics,20,17,3,1,0,87.9
2025-12-05,12,Friday,Neurology,15,13,2,1,0,88.8
2025-12-05,12,Friday,Oncology,15,12,3,0,0,85.2
2025-12-06,12,Saturday,ICU,20,16,4,0,0,83.4
2025-12-06,12,Saturday,General,50,46,4,1,0,92.1
2025-12-06,12,Saturday,Emergency,30,25,5,1,0,84.2
2025-12-06,12,Saturday,Pediatrics,25,21,4,0,0,84.4
2025-12-06,12,Saturday,Maternity,20,16,4,1,0,82.2
2025-12-06,12,Saturday,Surgery,15,13,2,1,0,87.7
2025-12-06,12,Saturday,Cardiology,20,17,3,0,0,89.4
2025-12-06,12,Saturday,Orthopedics,20,18,2,0,0,91.2
2025-12-06,12,Saturday,Neurology,15,12,3,0,0,85.1
2025-12-06,12,Saturday,Oncology,15,13,2,1,0,91.7
2025-12-07,12,Sunday,ICU,20,18,2,1,0,91.7
2025-12-07,12,Sunday,General,50,45,5,1,0,91.4
2025-12-07,12,Sunday,Emergency,30,28,2,0,0,93.6
2025-12-07,12,Sunday,Pediatrics,25,21,4,1,0,84.5
2025-12-07,12,Sunday,Maternity,20,17,3,1,0,85.1
2025-12-07,12,Sunday,Surgery,15,12,3,0,0,82.6
2025-12-07,12,Sunday,Cardiology,20,18,2,1,0,93.7
2025-12-07,12,Sunday,Orthopedics,20,17,3,0,0,89.3
2025-12-07,12,Sunday,Neurology,15,12,3,1,0,84.1
2025-12-07,12,Sunday,Oncology,15,12,3,0,0,84.9
2025-12-08,12,Monday,ICU,20,16,4,1,0,84.8
2025-12-08,12,Monday,General,50,42,8,0,0,84.9
2025-12-08,12,Monday,Emergency,30,25,5,1,0,86.4
2025-12-08,12,Monday,Pediatrics,25,22,3,1,0,88.7
2025-12-08,12,Monday,Maternity,20,17,3,1,0,88.1
2025-12-08,12,Monday,Surgery,15,12,3,0,0,82.5
2025-12-08,12,Monday,Cardiology,20,17,3,0,0,86.0
2025-12-08,12,Monday,Orthopedics,20,18,2,1,0,91.0
2025-12-08,12,Monday,Neurology,15,12,3,1,0,84.1
2025-12-08,12,Monday,Oncology,15,13,2,0,0,90.3
2025-12-09,12,Tuesday,ICU,20,18,2,0,0,92.2
2025-12-09,12,Tuesday,General,50,41,9,0,0,83.3
2025-12-09,12,Tuesday,Emergency,30,25,5,1,0,86.6
2025-12-09,12,Tuesday,Pediatrics,25,21,4,0,0,87.5
2025-12-09,12,Tuesday,Maternity,20,17,3,1,0,89.6
2025-12-09,12,Tuesday,Surgery,15,13,2,0,0,89.0
2025-12-09,12,Tuesday,Cardiology,20,16,4,1,0,83.9
2025-12-09,12,Tuesday,Orthopedics,20,18,2,0,0,94.3
2025-12-09,12,Tuesday,Neurology,15,13,2,0,0,87.5
2025-12-09,12,Tuesday,Oncology,15,12,3,1,0,85.2
2025-12-10,12,Wednesday,ICU,20,17,3,1,0,87.0
2025-12-10,12,Wednesday,General,50,44,6,1,0,88.6
2025-12-10,12,Wednesday,Emergency,30,27,3,1,0,92.7
2025-12-10,12,Wednesday,Pediatrics,25,22,3,1,0,91.7
2025-12-10,12,Wednesday,Maternity,20,16,4,0,0,84.9
2025-12-10,12,Wednesday,Surgery,15,13,2,0,0,89.0
2025-12-10,12,Wednesday,Cardiology,20,17,3,0,0,88.6
2025-12-10,12,Wednesday,Orthopedics,20,16,4,0,0,81.5
2025-12-10,12,Wednesday,Neurology,15,12,3,1,0,85.7
2025-12-10,12,Wednesday,Oncology,15,12,3,1,0,83.7
2025-12-11,12,Thursday,ICU,20,16,4,1,0,83.0
2025-12-11,12,Thursday,General,50,46,4,1,0,93.2
2025-12-11,12,Thursday,Emergency,30,28,2,0,0,93.5
2025-12-11,12,Thursday,Pediatrics,25,23,2,1,0,93.1
2025-12-11,12,Thursday,Maternity,20,16,4,1,0,82.7
2025-12-11,12,Thursday,Surgery,15,14,1,0,0,93.9
2025-12-11,12,Thursday,Cardiology,20,17,3,1,0,88.7
2025-12-11,12,Thursday,Orthopedics,20,16,4,0,0,83.1
2025-12-11,12,Thursday,Neurology,15,13,2,0,0,91.6
2025-12-11,12,Thursday,Oncology,15,13,2,1,0,88.4
2025-12-12,12,Friday,ICU,20,17,3,1,0,87.8
2025-12-12,12,Friday,General,50,45,5,0,0,90.6
2025-12-12,12,Friday,Emergency,30,25,5,0,0,86.5
2025-12-12,12,Friday,Pediatrics,25,21,4,0,0,84.2
2025-12-12,12,Friday,Maternity,20,18,2,1,0,91.4
2025-12-12,12,Friday,Surgery,15,12,3,0,0,84.9
2025-12-12,12,Friday,Cardiology,20,17,3,1,0,85.7
2025-12-12,12,Friday,Orthopedics,20,17,3,1,0,85.5
2025-12-12,12,Friday,Neurology,15,12,3,1,0,81.6
2025-12-12,12,Friday,Oncology,15,12,3,1,0,86.6
2025-12-13,12,Saturday,ICU,20,17,3,0,0,89.5
2025-12-13,12,Saturday,General,50,46,4,0,0,93.2
2025-12-13,12,Saturday,Emergency,30,24,6,0,0,82.2
2025-12-13,12,Saturday,Pediatrics,25,21,4,0,0,85.4
2025-12-13,12,Saturday,Maternity,20,18,2,1,0,93.4
2025-12-13,12,Saturday,Surgery,15,12,3,1,0,85.6
2025-12-13,12,Saturday,Cardiology,20,16,4,1,0,83.4
2025-12-13,12,Saturday,Orthopedics,20,16,4,0,0,84.1
2025-12-13,12,Saturday,Neurology,15,13,2,1,0,91.9
2025-12-13,12,Saturday,Oncology,15,13,2,0,0,89.9
2025-12-14,12,Sunday,ICU,20,18,2,0,0,92.6
2025-12-14,12,Sunday,General,50,41,9,1,0,83.1
2025-12-14,12,Sunday,Emergency,30,25,5,0,0,84.5
2025-12-14,12,Sunday,Pediatrics,25,20,5,1,0,82.5
2025-12-14,12,Sunday,Maternity,20,16,4,1,0,84.5
2025-12-14,12,Sunday,Surgery,15,13,2,0,0,92.3
2025-12-14,12,Sunday,Cardiology,20,16,4,1,0,84.8
2025-12-14,12,Sunday,Orthopedics,20,18,2,0,0,93.1
2025-12-14,12,Sunday,Neurology,15,13,2,1,0,88.6
2025-12-14,12,Sunday,Oncology,15,12,3,1,0,86.1
2025-12-15,12,Monday,ICU,20,17,3,1,0,88.6
2025-12-15,12,Monday,General,50,46,4,0,0,93.4
2025-12-15,12,Monday,Emergency,30,27,3,1,0,92.0
2025-12-15,12,Monday,Pediatrics,25,22,3,0,0,89.8
2025-12-15,12,Monday,Maternity,20,17,3,0,0,88.3
2025-12-15,12,Monday,Surgery,15,12,3,1,0,83.5
2025-12-15,12,Monday,Cardiology,20,16,4,0,0,83.9
2025-12-15,12,Monday,Orthopedics,20,18,2,0,0,94.2
2025-12-15,12,Monday,Neurology,15,12,3,1,0,83.4
2025-12-15,12,Monday,Oncology,15,12,3,0,0,81.7
2025-12-16,12,Tuesday,ICU,20,18,2,0,0,91.3
2025-12-16,12,Tuesday,General,50,44,6,0,0,89.5
2025-12-16,12,Tuesday,Emergency,30,25,5,1,0,86.3
2025-12-16,12,Tuesday,Pediatrics,25,22,3,1,0,89.1
2025-12-16,12,Tuesday,Maternity,20,16,4,0,0,84.1
2025-12-16,12,Tuesday,Surgery,15,12,3,1,0,82.6
2025-12-16,12,Tuesday,Cardiology,20,17,3,1,0,87.1
2025-12-16,12,Tuesday,Orthopedics,20,16,4,0,0,84.8
2025-12-16,12,Tuesday,Neurology,15,13,2,1,0,90.5
2025-12-16,12,Tuesday,Oncology,15,13,2,0,0,88.0
2025-12-17,12,Wednesday,ICU,20,16,4,1,0,84.8
2025-12-17,12,Wednesday,General,50,47,3,1,0,94.3
2025-12-17,12,Wednesday,Emergency,30,26,4,1,0,89.2
2025-12-17,12,Wednesday,Pediatrics,25,21,4,1,0,84.3
2025-12-17,12,Wednesday,Maternity,20,18,2,0,0,91.8
2025-12-17,12,Wednesday,Surgery,15,13,2,1,0,91.9
2025-12-17,12,Wednesday,Cardiology,20,17,3,0,0,85.5
2025-12-17,12,Wednesday,Orthopedics,20,17,3,1,0,87.3
2025-12-17,12,Wednesday,Neurology,15,12,3,0,0,85.0
2025-12-17,12,Wednesday,Oncology,15,13,2,1,0,90.9
2025-12-18,12,Thursday,ICU,20,16,4,0,0,81.4
2025-12-18,12,Thursday,General,50,43,7,1,0,86.8
2025-12-18,12,Thursday,Emergency,30,26,4,0,0,88.6
2025-12-18,12,Thursday,Pediatrics,25,23,2,0,0,92.2
2025-12-18,12,Thursday,Maternity,20,18,2,1,0,90.5
2025-12-18,12,Thursday,Surgery,15,12,3,0,0,83.5
2025-12-18,12,Thursday,Cardiology,20,17,3,0,0,89.8
2025-12-18,12,Thursday,Orthopedics,20,18,2,0,0,90.1
2025-12-18,12,Thursday,Neurology,15,12,3,1,0,81.8
2025-12-18,12,Thursday,Oncology,15,13,2,1,0,91.7
2025-12-19,12,Friday,ICU,20,18,2,1,0,91.9
2025-12-19,12,Friday,General,50,44,6,1,0,88.8
2025-12-19,12,Friday,Emergency,30,24,6,1,0,83.1
2025-12-19,12,Friday,Pediatrics,25,20,5,0,0,83.3
2025-12-19,12,Friday,Maternity,20,16,4,1,0,82.6
2025-12-19,12,Friday,Surgery,15,13,2,0,0,90.4
2025-12-19,12,Friday,Cardiology,20,17,3,0,0,86.5
2025-12-19,12,Friday,Orthopedics,20,17,3,0,0,87.4
2025-12-19,12,Friday,Neurology,15,13,2,0,0,91.2
2025-12-19,12,Friday,Oncology,15,14,1,0,0,94.4
2025-12-20,12,Saturday,ICU,20,17,3,1,0,88.2
2025-12-20,12,Saturday,General,50,46,4,1,0,93.2
2025-12-20,12,Saturday,Emergency,30,24,6,0,0,82.7
2025-12-20,12,Saturday,Pediatrics,25,21,4,1,0,85.1
2025-12-20,12,Saturday,Maternity,20,17,3,1,0,86.4
2025-12-20,12,Saturday,Surgery,15,13,2,0,0,92.1
2025-12-20,12,Saturday,Cardiology,20,17,3,1,0,85.5
2025-12-20,12,Saturday,Orthopedics,20,16,4,1,0,82.7
2025-12-20,12,Saturday,Neurology,15,12,3,1,0,82.8
2025-12-20,12,Saturday,Oncology,15,13,2,1,0,87.0
2025-12-21,12,Sunday,ICU,20,16,4,0,0,82.7
2025-12-21,12,Sunday,General,50,46,4,0,0,92.3
2025-12-21,12,Sunday,Emergency,30,24,6,1,0,81.5
2025-12-21,12,Sunday,Pediatrics,25,22,3,1,0,88.7
2025-12-21,12,Sunday,Maternity,20,18,2,0,0,92.7
2025-12-21,12,Sunday,Surgery,15,12,3,0,0,82.1
2025-12-21,12,Sunday,Cardiology,20,16,4,0,0,81.6
2025-12-21,12,Sunday,Orthopedics,20,16,4,1,0,83.7
2025-12-21,12,Sunday,Neurology,15,13,2,0,0,88.8
2025-12-21,12,Sunday,Oncology,15,12,3,0,0,82.8
2025-12-22,12,Monday,ICU,20,17,3,0,0,88.7
2025-12-22,12,Monday,General,50,42,8,1,0,84.7
2025-12-22,12,Monday,Emergency,30,26,4,0,0,88.8
2025-12-22,12,Monday,Pediatrics,25,21,4,1,0,87.1
2025-12-22,12,Monday,Maternity,20,17,3,0,0,85.4
2025-12-22,12,Monday,Surgery,15,12,3,1,0,84.4
2025-12-22,12,Monday,Cardiology,20,17,3,1,0,87.0
2025-12-22,12,Monday,Orthopedics,20,17,3,1,0,89.6
2025-12-22,12,Monday,Neurology,15,13,2,0,0,87.7
2025-12-22,12,Monday,Oncology,15,13,2,1,0,90.4
2025-12-23,12,Tuesday,ICU,20,17,3,1,0,86.4
2025-12-23,12,Tuesday,General,50,43,7,1,0,86.2
2025-12-23,12,Tuesday,Emergency,30,24,6,0,0,82.9
2025-12-23,12,Tuesday,Pediatrics,25,20,5,0,0,83.5
2025-12-23,12,Tuesday,Maternity,20,17,3,1,0,87.4
2025-12-23,12,Tuesday,Surgery,15,12,3,0,0,81.6
2025-12-23,12,Tuesday,Cardiology,20,17,3,1,0,86.0
2025-12-23,12,Tuesday,Orthopedics,20,18,2,0,0,93.3
2025-12-23,12,Tuesday,Neurology,15,12,3,1,0,84.7
2025-12-23,12,Tuesday,Oncology,15,13,2,0,0,86.8
2025-12-24,12,Wednesday,ICU,20,17,3,1,0,89.0
2025-12-24,12,Wednesday,General,50,44,6,0,0,90.0
2025-12-24,12,Wednesday,Emergency,30,26,4,1,0,88.4
2025-12-24,12,Wednesday,Pediatrics,25,20,5,0,0,82.5
2025-12-24,12,Wednesday,Maternity,20,18,2,0,0,92.3
2025-12-24,12,Wednesday,Surgery,15,13,2,1,0,91.0
2025-12-24,12,Wednesday,Cardiology,20,16,4,1,0,83.2
2025-12-24,12,Wednesday,Orthopedics,20,18,2,1,0,93.2
2025-12-24,12,Wednesday,Neurology,15,14,1,1,0,93.4
2025-12-24,12,Wednesday,Oncology,15,13,2,0,0,93.2
2025-12-25,12,Thursday,ICU,20,18,2,0,0,90.9
2025-12-25,12,Thursday,General,50,41,9,1,0,82.1
2025-12-25,12,Thursday,Emergency,30,24,6,0,0,83.1
2025-12-25,12,Thursday,Pediatrics,25,22,3,0,0,88.3
2025-12-25,12,Thursday,Maternity,20,18,2,1,0,93.7
2025-12-25,12,Thursday,Surgery,15,13,2,1,0,89.4
2025-12-25,12,Thursday,Cardiology,20,18,2,1,0,92.7
2025-12-25,12,Thursday,Orthopedics,20,18,2,1,0,91.7
2025-12-25,12,Thursday,Neurology,15,12,3,0,0,82.4
2025-12-25,12,Thursday,Oncology,15,13,2,0,0,88.3
2025-12-26,12,Friday,ICU,20,16,4,1,0,84.0
2025-12-26,12,Friday,General,50,45,5,0,0,91.4
2025-12-26,12,Friday,Emergency,30,25,5,0,0,85.5
2025-12-26,12,Friday,Pediatrics,25,23,2,0,0,93.7
2025-12-26,12,Friday,Maternity,20,17,3,0,0,87.4
2025-12-26,12,Friday,Surgery,15,13,2,1,0,92.9
2025-12-26,12,Friday,Cardiology,20,18,2,1,0,90.4
2025-12-26,12,Friday,Orthopedics,20,17,3,0,0,88.9
2025-12-26,12,Friday,Neurology,15,13,2,0,0,91.7
2025-12-26,12,Friday,Oncology,15,13,2,1,0,88.8
2025-12-27,12,Saturday,ICU,20,17,3,1,0,89.4
2025-12-27,12,Saturday,General,50,42,8,1,0,85.1
2025-12-27,12,Saturday,Emergency,30,27,3,1,0,90.6
2025-12-27,12,Saturday,Pediatrics,25,21,4,1,0,84.4
2025-12-27,12,Saturday,Maternity,20,17,3,0,0,88.2
2025-12-27,12,Saturday,Surgery,15,13,2,1,0,91.7
2025-12-27,12,Saturday,Cardiology,20,17,3,1,0,87.2
2025-12-27,12,Saturday,Orthopedics,20,16,4,0,0,84.1
2025-12-27,12,Saturday,Neurology,15,12,3,0,0,84.6
2025-12-27,12,Saturday,Oncology,15,13,2,0,0,92.2
2025-12-28,12,Sunday,ICU,20,17,3,1,0,86.8
2025-12-28,12,Sunday,General,50,45,5,1,0,90.2
2025-12-28,12,Sunday,Emergency,30,27,3,1,0,90.5
2025-12-28,12,Sunday,Pediatrics,25,20,5,1,0,82.1
2025-12-28,12,Sunday,Maternity,20,18,2,0,0,90.7
2025-12-28,12,Sunday,Surgery,15,13,2,0,0,86.8
2025-12-28,12,Sunday,Cardiology,20,17,3,1,0,89.2
2025-12-28,12,Sunday,Orthopedics,20,17,3,1,0,86.5
2025-12-28,12,Sunday,Neurology,15,13,2,0,0,90.8
2025-12-28,12,Sunday,Oncology,15,13,2,0,0,92.2
2025-12-29,12,Monday,ICU,20,17,3,0,0,85.1
2025-12-29,12,Monday,General,50,45,5,0,0,92.0
2025-12-29,12,Monday,Emergency,30,25,5,1,0,86.2
2025-12-29,12,Monday,Pediatrics,25,22,3,0,0,89.7
2025-12-29,12,Monday,Maternity,20,16,4,1,0,84.2
2025-12-29,12,Monday,Surgery,15,13,2,1,0,92.3
2025-12-29,12,Monday,Cardiology,20,18,2,0,0,91.4
2025-12-29,12,Monday,Orthopedics,20,18,2,0,0,93.7
2025-12-29,12,Monday,Neurology,15,13,2,0,0,87.5
2025-12-29,12,Monday,Oncology,15,13,2,0,0,88.6
2025-12-30,12,Tuesday,ICU,20,16,4,1,0,82.2
2025-12-30,12,Tuesday,General,50,42,8,1,0,85.7
2025-12-30,12,Tuesday,Emergency,30,24,6,0,0,81.6
2025-12-30,12,Tuesday,Pediatrics,25,20,5,1,0,82.0
2025-12-30,12,Tuesday,Maternity,20,17,3,1,0,86.0
2025-12-30,12,Tuesday,Surgery,15,14,1,1,0,94.1
2025-12-30,12,Tuesday,Cardiology,20,16,4,0,0,84.7
2025-12-30,12,Tuesday,Orthopedics,20,16,4,1,0,84.4
2025-12-30,12,Tuesday,Neurology,15,13,2,0,0,88.3
2025-12-30,12,Tuesday,Oncology,15,13,2,1,0,88.2
2025-12-31,12,Wednesday,ICU,20,18,2,1,0,92.0
2025-12-31,12,Wednesday,General,50,43,7,1,0,87.8
2025-12-31,12,Wednesday,Emergency,30,27,3,0,0,93.0
2025-12-31,12,Wednesday,Pediatrics,25,20,5,0,0,82.2
2025-12-31,12,Wednesday,Maternity,20,18,2,0,0,92.2
2025-12-31,12,Wednesday,Surgery,15,14,1,0,0,93.6
2025-12-31,12,Wednesday,Cardiology,20,18,2,0,0,93.8
2025-12-31,12,Wednesday,Orthopedics,20,18,2,1,0,94.2
2025-12-31,12,Wednesday,Neurology,15,13,2,1,0,91.0
2025-12-31,12,Wednesday,Oncology,15,13,2,1,0,92.4
2026-01-01,1,Thursday,ICU,20,16,4,1,0,81.7
2026-01-01,1,Thursday,General,50,43,7,1,0,86.5
2026-01-01,1,Thursday,Emergency,30,28,2,0,0,93.8
2026-01-01,1,Thursday,Pediatrics,25,22,3,0,0,88.4
2026-01-01,1,Thursday,Maternity,20,18,2,1,0,91.4
2026-01-01,1,Thursday,Surgery,15,12,3,0,0,83.8
2026-01-01,1,Thursday,Cardiology,20,17,3,1,0,87.1
2026-01-01,1,Thursday,Orthopedics,20,18,2,1,0,92.8
2026-01-01,1,Thursday,Neurology,15,12,3,1,0,84.1
2026-01-01,1,Thursday,Oncology,15,13,2,0,0,90.5
2026-01-02,1,Friday,ICU,20,16,4,0,0,81.7
2026-01-02,1,Friday,General,50,42,8,1,0,85.1
2026-01-02,1,Friday,Emergency,30,24,6,1,0,83.1
2026-01-02,1,Friday,Pediatrics,25,22,3,0,0,89.0
2026-01-02,1,Friday,Maternity,20,17,3,1,0,87.9
2026-01-02,1,Friday,Surgery,15,13,2,0,0,91.1
2026-01-02,1,Friday,Cardiology,20,16,4,1,0,83.0
2026-01-02,1,Friday,Orthopedics,20,16,4,1,0,84.8
2026-01-02,1,Friday,Neurology,15,12,3,0,0,86.2
2026-01-02,1,Friday,Oncology,15,13,2,1,0,91.3
2026-01-03,1,Saturday,ICU,20,18,2,1,0,90.6
2026-01-03,1,Saturday,General,50,45,5,0,0,91.6
2026-01-03,1,Saturday,Emergency,30,27,3,1,0,91.3
2026-01-03,1,Saturday,Pediatrics,25,23,2,1,0,93.4
2026-01-03,1,Saturday,Maternity,20,17,3,1,0,88.5
2026-01-03,1,Saturday,Surgery,15,13,2,1,0,91.7
2026-01-03,1,Saturday,Cardiology,20,17,3,1,0,86.9
2026-01-03,1,Saturday,Orthopedics,20,17,3,0,0,85.4
2026-01-03,1,Saturday,Neurology,15,14,1,1,0,93.7
2026-01-03,1,Saturday,Oncology,15,13,2,0,0,89.0
2026-01-04,1,Sunday,ICU,20,16,4,1,0,81.5
2026-01-04,1,Sunday,General,50,43,7,0,0,87.0
2026-01-04,1,Sunday,Emergency,30,26,4,0,0,88.9
2026-01-04,1,Sunday,Pediatrics,25,22,3,1,0,91.5
2026-01-04,1,Sunday,Maternity,20,18,2,0,0,92.1
2026-01-04,1,Sunday,Surgery,15,13,2,0,0,88.3
2026-01-04,1,Sunday,Cardiology,20,17,3,0,0,86.3
2026-01-04,1,Sunday,Orthopedics,20,17,3,1,0,88.0
2026-01-04,1,Sunday,Neurology,15,13,2,0,0,86.8
2026-01-04,1,Sunday,Oncology,15,13,2,1,0,93.1
2026-01-05,1,Monday,ICU,20,18,2,1,0,92.8
2026-01-05,1,Monday,General,50,45,5,1,0,90.9
2026-01-05,1,Monday,Emergency,30,26,4,0,0,89.9
2026-01-05,1,Monday,Pediatrics,25,21,4,0,0,87.9
2026-01-05,1,Monday,Maternity,20,16,4,1,0,84.4
2026-01-05,1,Monday,Surgery,15,13,2,0,0,88.0
2026-01-05,1,Monday,Cardiology,20,18,2,0,0,91.8
2026-01-05,1,Monday,Orthopedics,20,17,3,1,0,86.8
2026-01-05,1,Monday,Neurology,15,13,2,1,0,91.1
2026-01-05,1,Monday,Oncology,15,13,2,1,0,92.8
2026-01-06,1,Tuesday,ICU,20,17,3,0,0,89.9
2026-01-06,1,Tuesday,General,50,45,5,0,0,91.9
2026-01-06,1,Tuesday,Emergency,30,26,4,0,0,89.1
2026-01-06,1,Tuesday,Pediatrics,25,22,3,0,0,90.4
2026-01-06,1,Tuesday,Maternity,20,18,2,0,0,90.0
2026-01-06,1,Tuesday,Surgery,15,12,3,0,0,83.9
2026-01-06,1,Tuesday,Cardiology,20,18,2,0,0,93.9
2026-01-06,1,Tuesday,Orthopedics,20,17,3,1,0,88.4
2026-01-06,1,Tuesday,Neurology,15,13,2,0,0,92.1
2026-01-06,1,Tuesday,Oncology,15,14,1,0,0,94.1
2026-01-07,1,Wednesday,ICU,20,17,3,1,0,85.1
2026-01-07,1,Wednesday,General,50,44,6,0,0,88.8
2026-01-07,1,Wednesday,Emergency,30,25,5,1,0,86.6
2026-01-07,1,Wednesday,Pediatrics,25,21,4,1,0,85.9
2026-01-07,1,Wednesday,Maternity,20,17,3,0,0,85.4
2026-01-07,1,Wednesday,Surgery,15,13,2,1,0,86.9
2026-01-07,1,Wednesday,Cardiology,20,17,3,1,0,89.2
2026-01-07,1,Wednesday,Orthopedics,20,17,3,1,0,88.1
2026-01-07,1,Wednesday,Neurology,15,12,3,1,0,83.5
2026-01-07,1,Wednesday,Oncology,15,12,3,0,0,86.3
2026-01-08,1,Thursday,ICU,20,18,2,1,0,90.4
2026-01-08,1,Thursday,General,50,45,5,0,0,90.9
2026-01-08,1,Thursday,Emergency,30,26,4,0,0,87.0
2026-01-08,1,Thursday,Pediatrics,25,20,5,0,0,83.2
2026-01-08,1,Thursday,Maternity,20,16,4,0,0,83.9
2026-01-08,1,Thursday,Surgery,15,13,2,0,0,88.3
2026-01-08,1,Thursday,Cardiology,20,17,3,1,0,85.1
2026-01-08,1,Thursday,Orthopedics,20,18,2,1,0,93.4
2026-01-08,1,Thursday,Neurology,15,14,1,1,0,93.9
2026-01-08,1,Thursday,Oncology,15,13,2,1,0,92.9
2026-01-09,1,Friday,ICU,20,17,3,1,0,89.7
2026-01-09,1,Friday,General,50,46,4,1,0,93.6
2026-01-09,1,Friday,Emergency,30,27,3,0,0,91.4
2026-01-09,1,Friday,Pediatrics,25,22,3,1,0,88.4
2026-01-09,1,Friday,Maternity,20,17,3,1,0,89.6
2026-01-09,1,Friday,Surgery,15,13,2,1,0,87.3
2026-01-09,1,Friday,Cardiology,20,18,2,0,0,92.4
2026-01-09,1,Friday,Orthopedics,20,18,2,0,0,93.2
2026-01-09,1,Friday,Neurology,15,13,2,1,0,87.9
2026-01-09,1,Friday,Oncology,15,14,1,0,0,93.7
2026-01-10,1,Saturday,ICU,20,16,4,1,0,82.0
2026-01-10,1,Saturday,General,50,41,9,1,0,82.3
2026-01-10,1,Saturday,Emergency,30,26,4,0,0,88.6
2026-01-10,1,Saturday,Pediatrics,25,23,2,0,0,93.3
2026-01-10,1,Saturday,Maternity,20,17,3,1,0,89.8
2026-01-10,1,Saturday,Surgery,15,12,3,1,0,83.0
2026-01-10,1,Saturday,Cardiology,20,16,4,1,0,84.9
2026-01-10,1,Saturday,Orthopedics,20,17,3,0,0,86.6
2026-01-10,1,Saturday,Neurology,15,13,2,0,0,90.7
2026-01-10,1,Saturday,Oncology,15,12,3,0,0,85.4
2026-01-11,1,Sunday,ICU,20,18,2,1,0,92.3
2026-01-11,1,Sunday,General,50,41,9,0,0,83.2
2026-01-11,1,Sunday,Emergency,30,24,6,1,0,82.2
2026-01-11,1,Sunday,Pediatrics,25,20,5,1,0,83.8
2026-01-11,1,Sunday,Maternity,20,17,3,0,0,87.5
2026-01-11,1,Sunday,Surgery,15,12,3,1,0,81.8
2026-01-11,1,Sunday,Cardiology,20,17,3,1,0,86.0
2026-01-11,1,Sunday,Orthopedics,20,16,4,0,0,84.3
2026-01-11,1,Sunday,Neurology,15,12,3,1,0,85.7
2026-01-11,1,Sunday,Oncology,15,13,2,1,0,87.7
2026-01-12,1,Monday,ICU,20,17,3,1,0,85.4
2026-01-12,1,Monday,General,50,41,9,1,0,83.9
2026-01-12,1,Monday,Emergency,30,27,3,1,0,90.4
2026-01-12,1,Monday,Pediatrics,25,21,4,1,0,85.7
2026-01-12,1,Monday,Maternity,20,17,3,1,0,89.5
2026-01-12,1,Monday,Surgery,15,13,2,1,0,86.9
2026-01-12,1,Monday,Cardiology,20,18,2,1,0,93.8
2026-01-12,1,Monday,Orthopedics,20,17,3,0,0,86.2
2026-01-12,1,Monday,Neurology,15,14,1,1,0,93.5
2026-01-12,1,Monday,Oncology,15,12,3,1,0,85.7
2026-01-13,1,Tuesday,ICU,20,16,4,0,0,84.0
2026-01-13,1,Tuesday,General,50,45,5,1,0,91.7
2026-01-13,1,Tuesday,Emergency,30,27,3,0,0,92.1
2026-01-13,1,Tuesday,Pediatrics,25,21,4,0,0,87.7
2026-01-13,1,Tuesday,Maternity,20,17,3,0,0,87.5
2026-01-13,1,Tuesday,Surgery,15,13,2,0,0,86.9
